created_at,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,twitter_url,coordinates,text,url1,url1_expanded,url2,url2_expanded
2016-05-24 18:41:49+00:00,735179009793925120,HillaryClinton,6480740,660,825,,HillaryClinton,http://twitter.com/HillaryClinton/status/735179009793925120,,"Millions of families—disproportionately black and Latino families—lost homes, jobs, and savings.  Trump tried to profit at their expense."
2016-05-24 18:35:22+00:00,735177387994800128,HillaryClinton,6480740,660,1968,,,http://twitter.com/HillaryClinton/status/735177387994800128,,"Right before the housing market crashed, @realDonaldTrump said he hoped it would happen—because he could make money off of it."
2016-05-24 16:13:32+00:00,735141691259293697,HillaryClinton,6480740,660,2554,,,http://twitter.com/HillaryClinton/status/735141691259293697,,"When Trump got his wish for a housing crash, millions of Americans lost their homes.  This guy can't be president. https://t.co/tnngHNVqoL",https://t.co/tnngHNVqoL,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-24 15:34:57+00:00,735131981051224064,HillaryClinton,6480740,660,686,,,http://twitter.com/HillaryClinton/status/735131981051224064,,"RT @TheBriefing2016: When Donald Trump wins, you lose. https://t.co/XrgefzxQIM https://t.co/HnZ1eL8BpJ",https://t.co/XrgefzxQIM,http://cnn.it/1VgKRIu
2016-05-24 14:55:50+00:00,735122140916293633,HillaryClinton,6480740,660,1732,,,http://twitter.com/HillaryClinton/status/735122140916293633,,"The 2008 crash caused millions of Americans to lose their jobs and homes.  In 2006, Trump rooted for it to happen. https://t.co/tnngHNVqoL",https://t.co/tnngHNVqoL,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-24 14:31:23+00:00,735115985699606530,HillaryClinton,6480740,660,773,,,http://twitter.com/HillaryClinton/status/735115985699606530,,"RT @TheBriefing2016: While American families suffered, Donald Trump tried to cash in.   https://t.co/BvkHu63H1h",https://t.co/BvkHu63H1h,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-24 13:42:32+00:00,735103692546809857,HillaryClinton,6480740,660,2219,,,http://twitter.com/HillaryClinton/status/735103692546809857,,Millions of Americans lost jobs and homes in the 2008 crash. A man who hoped for it has no business being president. https://t.co/tnngHOd1gj,https://t.co/tnngHOd1gj,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-24 02:09:43+00:00,734929339276496897,HillaryClinton,6480740,660,4040,,,http://twitter.com/HillaryClinton/status/734929339276496897,,There's so much more that unites us than divides us. It's time to come together to stop Donald Trump. https://t.co/aPDfBHHCaU
2016-05-23 22:20:37+00:00,734871684470218757,HillaryClinton,6480740,660,748,,,http://twitter.com/HillaryClinton/status/734871684470218757,,We can't defeat ISIS with bigotry and bluster. https://t.co/qyQ2AR9AkH,https://t.co/qyQ2AR9AkH,http://hrc.io/1THrI1e
2016-05-23 21:08:34+00:00,734853553852841984,HillaryClinton,6480740,660,1805,,,http://twitter.com/HillaryClinton/status/734853553852841984,,A Donald Trump presidency would pull us backward on nearly every issue we care about.  We can't let that happen. https://t.co/Ahc2uumjEI,https://t.co/Ahc2uumjEI,https://amp.twimg.com/v/3c983f94-7719-47e3-9d08-c5194512cda7
